,Country,Currency,Year,Average Salary,Gender Gap,CPI,GDP,GDP Growth,Ratio Minimum and Average Salaries,Ratio Minimum and Median Salaries,Population
0,AUS,Australian dollar,1995,38243.74363984,14.478114478,4.627767,404102.992,,54.1904761904762,61.4028776978417,18004882.0
1,AUS,Australian dollar,1996,40124.9630079238,,2.615385,424472.904,5.040772378146596,52.5018782870022,60.4498269896194,18224767.0
2,AUS,Australian dollar,1997,41921.6114761882,15.254237288,0.2248875,450962.701,6.240633206589785,51.2696148359486,59.9,18423037.0
3,AUS,Australian dollar,1998,43097.8168392793,13.242009132,0.8601346,478691.653,6.148834912180456,52.1508379888268,60.7154471544715,18607584.0
4,AUS,Australian dollar,1999,44579.8865254664,14.285714286,1.483129,510947.993,6.738437948070941,50.9083992254103,59.1104294478528,18812264.0
5,AUS,Australian dollar,2000,46246.8687311857,17.2,4.457435,539145.387,5.518642677200991,49.96250316633,57.6945244956772,19028802.0
6,AUS,Australian dollar,2001,48315.9823911002,14.342105263,4.407135,569808.633,5.687379830999095,49.5089820359281,58.1434599156118,19274701.0
7,AUS,Australian dollar,2002,50052.7581021241,15.0,2.981575,600908.415,5.457934506232731,50.0437912173958,57.52,19495210.0
8,AUS,Australian dollar,2003,51798.5866440082,13.043478261,2.732596,639129.682,6.360581087885087,49.8181260651902,58.3094928478544,19720737.0
9,AUS,Australian dollar,2004,54199.4027107654,14.352941176,2.343255,678093.349,6.096363241662117,50.258064516129,58.425,19932722.0
10,AUS,Australian dollar,2005,56019.0,15.777777778,2.691832,719977.551,6.1767604802152265,49.4790602655771,57.4614472123369,20176844.0
11,AUS,Australian dollar,2006,58403.0,16.666666667,3.555288,776413.103,7.838515509492594,46.3540669856459,53.8222222222222,20450966.0
12,AUS,Australian dollar,2007,61884.0,15.4,2.327611,826927.984,6.5061860502887425,45.4733570159858,54.4712765957447,20827622.0
13,AUS,Australian dollar,2008,64344.0,11.937377691,4.350298,852859.354,3.1358679959729185,45.0103448275862,52.212,21249199.0
14,AUS,Australian dollar,2009,65362.0,16.363636364,1.771117,904208.888,6.020867773703276,44.6086956521739,54.378,21691653.0
15,AUS,Australian dollar,2010,69110.0,14.04293381,2.91834,943487.934,4.344023435434319,45.1227236737925,54.2761904761905,22031750.0
16,AUS,Australian dollar,2011,72979.0,15.966386555,3.30385,993249.916,5.274257381228997,45.1570881226054,53.5727272727273,22340024.0
17,AUS,Australian dollar,2012,75149.0,13.75,1.76278,998266.252,0.505042680517076,44.0377632534495,52.7304347826087,22733465.0
18,AUS,Australian dollar,2013,76598.0,18.0,2.449889,1105431.18,10.73510476641857,43.7860661505982,53.9635732870772,23128129.0
19,AUS,Australian dollar,2014,78667.0,15.773353752,2.487923,1118585.036,1.1899298878108588,43.6758893280632,53.0546357615894,23475686.0
20,AUS,Australian dollar,2015,79207.0,13.307692308,1.508367,1125701.148,0.6361708561243296,44.2923605960488,53.2998610098007,23815995.0
21,AUS,Australian dollar,2016,80058.0,13.728432108,1.276991,1213233.545,7.775811293744894,44.6917353175658,53.816,24190907.0
22,AUS,Australian dollar,2017,80683.0,13.000948217,1.948647,1248366.725,2.8958299203637905,44.7802551875242,54.2466822794692,24594202.0
23,AUS,Australian dollar,2018,82277.0,13.448567435,1.911401,1326195.638,6.234459108960944,44.779278998817,53.591654247392,24966643.0
24,AUS,Australian dollar,2019,84752.0,15.311653117,1.610768,1341053.276,1.120320228349292,44.5701221346489,53.8372093023256,25340217.0
25,AUS,Australian dollar,2020,88031.0,10.533333333,0.8469055,1436700.137,7.1322193317545635,44.8130313298853,52.6029309141661,25655289.0
26,AUS,Australian dollar,2021,89954.8099759706,10.470245305,2.86391,1611809.807,12.188324166631581,43.5660313522048,51.5410273515677,25688079.0
27,AUS,Australian dollar,2022,92690.203390536,9.875,6.594097,1804621.816,11.962454140843937,44.3258929545504,53.6015831134565,25978935.0
28,AUT,Euro,1995,25388.3187636372,,2.243364,188359.111,,,,7948278.0
29,AUT,Euro,1996,25588.4230979711,,1.860974,195478.33,3.7795989597763535,,,7959016.0
30,AUT,Euro,1997,25761.584672635,,1.305983,202600.685,3.6435522034590884,,,7968041.0
31,AUT,Euro,1998,26659.5086926849,,0.9224669,212786.029,5.0272998830186655,,,7976789.0
32,AUT,Euro,1999,27288.0004381218,,0.5689865,220639.939,3.690989505706699,,,7992323.0
33,AUT,Euro,2000,27932.1336265057,23.141943088,2.344868,235393.211,6.68658270432172,,,8011566.0
34,AUT,Euro,2001,28498.9057915159,22.801817823,2.65,238924.377,1.5001137819560917,,,8042293.0
35,AUT,Euro,2002,29233.9134340208,24.48922362,1.810359,251984.784,5.466335065509043,,,8082121.0
36,AUT,Euro,2003,29752.7344956555,21.136921977,1.355554,261070.253,3.6055625485703846,,,8118245.0
37,AUT,Euro,2004,30832.2355611196,22.430792158,2.061207,276000.045,5.718687528908162,,,8169441.0
38,AUT,Euro,2005,31756.0,22.032085753,2.299138,288086.722,4.3792300830965525,,,8225278.0
39,AUT,Euro,2006,32905.0,21.855130427,1.441547,311394.8,8.090646399176983,,,8267948.0
40,AUT,Euro,2007,33916.0,21.634276366,2.168556,327137.69,5.055604653642254,,,8295189.0
41,AUT,Euro,2008,35212.0,20.917320274,3.215951,343812.976,5.0973295067284985,,,8321541.0
42,AUT,Euro,2009,35928.0,19.355965917,0.5063094,341396.516,-0.7028414192255528,,,8341483.0
43,AUT,Euro,2010,36381.0,19.188862682,1.813532,351323.808,2.907848069545027,,,8361069.0
44,AUT,Euro,2011,37126.0,18.550554118,3.286583,373031.477,6.178820935471574,,,8388534.0
45,AUT,Euro,2012,38213.0,18.185056843,2.485675,391635.176,4.987166002615906,,,8426311.0
46,AUT,Euro,2013,39050.0,18.053211411,2.000158,406370.245,3.7624477838017256,,,8477230.0
47,AUT,Euro,2014,39986.0,17.728884245,1.605806,417059.519,2.6304273335760575,,,8543932.0
48,AUT,Euro,2015,40841.0,17.04325299,0.8965653,430975.924,3.336791121173288,,,8629519.0
49,AUT,Euro,2016,41842.0,15.670899643,0.8915924,460282.647,6.8000835703295515,,,8739806.0
50,AUT,Euro,2017,42566.0,15.38215397,2.081269,476590.588,3.543027551938094,,,8795073.0
51,AUT,Euro,2018,43582.0,14.876690892,1.998382,503361.417,5.617154361428556,,,8837707.0
52,AUT,Euro,2019,44707.0,14.011740808,1.530896,530139.203,5.3197931139803645,,,8877637.0
53,AUT,Euro,2020,45409.0,12.381539673,1.381909,510361.633,-3.730637139845705,,,8916845.0
54,AUT,Euro,2021,47009.1290667702,12.157208488,2.766667,535814.997,4.98731925642224,,,8951520.0
55,AUT,Euro,2022,49199.1124324615,,8.54687,613714.889,14.538580001709068,,,9052856.0
56,BEL,Euro,1995,26973.28216671,,1.467961,227545.765,,47.6587025667579,55.9869655891554,10136814.0
57,BEL,Euro,1996,27483.7993636057,,2.077025,231009.739,1.5223196968750408,47.0993004975842,55.4978119556443,10156641.0
58,BEL,Euro,1997,28232.5832523317,,1.62816,241623.533,4.594522311459781,46.3023730723188,54.7243144271982,10181246.0
59,BEL,Euro,1998,28567.9873595146,,0.9492503,248642.021,2.90472037754701,45.1219763252702,53.4911531421598,10203012.0
60,BEL,Euro,1999,30274.892690269,15.182987141,1.120848,260168.781,4.635885741935786,44.1613217367944,51.9691760521636,10226419.0
61,BEL,Euro,2000,31015.7220412343,13.599231139,2.544518,284881.505,9.498727674017138,42.8853742051198,50.5042436345482,10251251.0
62,BEL,Euro,2001,31832.9668339589,13.186813187,2.469258,296187.433,3.9686423307824015,42.1881363848669,49.6181059107888,10286571.0
63,BEL,Euro,2002,32995.242721992,11.604714415,1.645214,312900.475,5.642724889006323,42.5962641924063,50.1445817763725,10332786.0
64,BEL,Euro,2003,33687.8092076228,15.205183585,1.588964,320979.727,2.58205168911938,42.1303724071971,48.7615193026152,10376131.0
65,BEL,Euro,2004,34349.0454703934,11.832061069,2.097283,334135.685,4.098688139266815,41.104495712182,48.3862547160192,10421136.0
66,BEL,Euro,2005,34995.0,11.511092507,2.781433,347658.439,4.047084644670629,41.1879840013616,48.295360053218,10478620.0
67,BEL,Euro,2006,36204.0,10.253267974,1.791208,371888.473,6.969493986596431,40.4104355419714,47.5514594907036,10547956.0
68,BEL,Euro,2007,37106.0,9.8736176935,1.823056,390981.666,5.134117991336629,40.5293367346939,47.903514557618,10624835.0
69,BEL,Euro,2008,38448.0,8.9157536834,4.489444,405729.43,3.7719835180199945,40.9525775323804,47.9601148209699,10709108.0
70,BEL,Euro,2009,38664.0,7.4804614812,-0.05314567,407566.641,0.45281679468014424,41.4787872748561,49.4270616873479,10796498.0
71,BEL,Euro,2010,39208.0,7.0437956204,2.189299,434058.868,6.500096998861116,40.5672099992691,48.2594707399785,10895591.0
72,BEL,Euro,2011,40740.0,5.8381088825,3.532082,451932.625,4.117818645741855,40.6683263389999,48.6366291433919,10993609.0
73,BEL,Euro,2012,41897.0,6.4111498258,2.839664,469720.336,3.9359209793716543,40.6367817159846,48.3188157640366,11067748.0
74,BEL,Euro,2013,42763.0,5.9128630705,1.113096,487343.796,3.751904835561559,41.2635145964511,49.3573247884315,11125033.0
75,BEL,Euro,2014,43323.0,3.2989003665,0.3400028,503619.623,3.3397012814337934,39.8008833922261,47.2555261294806,11179778.0
76,BEL,Euro,2015,43398.0,4.672,0.5614291,520877.807,3.426829140849419,39.5441260367754,45.3334004125371,11238474.0
77,BEL,Euro,2016,44153.0,3.7012987013,1.973853,550677.566,5.721065209445575,39.4300753834156,45.7062146892655,11295003.0
78,BEL,Euro,2017,44684.0,4.1902961563,2.125971,573788.528,4.196822864579897,39.4440856560163,45.283449587825,11349081.0
79,BEL,Euro,2018,45847.0,3.4087569791,2.053165,600269.926,4.615184289637786,39.1275170586149,42.6937158469945,11403740.0
80,BEL,Euro,2019,46946.0,3.798185941,1.43682,641140.489,6.808697425897692,38.5180751359866,41.9852353206738,11462023.0
81,BEL,Euro,2020,45894.0,1.1731843575,0.7407918,630920.981,-1.5939576700169877,38.1523931352648,41.6410387516355,11506938.0
82,BEL,Euro,2021,48395.2519132494,,2.440248,689479.057,9.281364507356592,36.782656858679,40.1460541206424,11552615.0
83,BEL,Euro,2022,52035.0680129385,,9.597511,765169.283,10.977886163698237,37.4587646194,40.883985011757,11640788.0
84,CAN,Canadian dollar,1995,36570.7179324852,,2.14876,688183.628,,38.7359198998748,43.0159833217512,29302311.0
85,CAN,Canadian dollar,1996,37443.5602195635,,1.570531,712130.958,3.4797878103545843,38.8414634146342,43.3333333333333,29610218.0
86,CAN,Canadian dollar,1997,39115.900318656,24.705882353,1.621216,755416.033,6.078246495780082,38.9963724304716,43.0,29905948.0
87,CAN,Canadian dollar,1998,40295.003137923,24.855491329,0.9959425,793682.05,5.065555313677073,38.7828162291169,42.2626788036411,30155173.0
88,CAN,Canadian dollar,1999,41271.1359311153,24.0,1.734843,846421.343,6.6448892223277545,38.5107620709715,42.1656050955414,30401286.0
89,CAN,Canadian dollar,2000,43474.8931344361,23.875,2.71944,901003.29,6.448555137627254,37.6410835214447,41.4028553693358,30685730.0
90,CAN,Canadian dollar,2001,44199.038688698,24.324579125,2.52512,937793.044,4.083198630717533,36.960087479497,40.3823178016726,31020902.0
91,CAN,Canadian dollar,2002,44699.599136113,24.013157895,2.258394,971009.088,3.5419375535483244,36.3250132766861,40.2352941176471,31360079.0
92,CAN,Canadian dollar,2003,45470.7069000892,22.502340337,2.758563,1023686.549,5.425022448399575,36.018711018711,40.0346620450607,31644028.0
93,CAN,Canadian dollar,2004,47157.5337034671,22.717948718,1.857259,1083615.23,5.854202251513607,35.8701166920345,39.3871866295265,31940655.0
94,CAN,Canadian dollar,2005,49312.0,21.25,2.213552,1171340.162,8.095579461355484,35.9251968503937,40.2647545504688,32243753.0
95,CAN,Canadian dollar,2006,51447.0,21.478365385,2.002025,1241618.911,5.999858220519205,35.4477611940298,40.0,32571174.0
96,CAN,Canadian dollar,2007,53632.0,21.71752196,2.138384,1301593.852,4.830382371648634,35.1097178683386,39.6359959555106,32889025.0
97,CAN,Canadian dollar,2008,55383.0,20.681564246,2.370271,1342396.613,3.1348304954962103,35.8985382631126,41.439205955335,33247118.0
98,CAN,Canadian dollar,2009,55833.0,19.995667244,0.2994668,1307000.658,-2.6367732648622133,36.7287784679089,41.9187145557656,33628895.0
99,CAN,Canadian dollar,2010,56680.0,20.168067227,1.776872,1363578.975,4.328866757158134,37.9156528791565,42.8309665597801,34004889.0
100,CAN,Canadian dollar,2011,58573.0,19.875,2.912135,1430807.125,4.93027182382304,38.3545310015898,43.8636363636364,34339328.0
101,CAN,Canadian dollar,2012,60032.0,20.159660469,1.515678,1468094.965,2.6060703325055057,38.6222910216718,44.0229378032642,34714222.0
102,CAN,Canadian dollar,2013,61477.0,20.0,0.9382919,1554122.745,5.8598239249461725,38.3800151400454,43.9341421143848,35082954.0
103,CAN,Canadian dollar,2014,63485.0,17.582417582,1.906636,1621396.709,4.3287420003623955,38.6473429951691,43.9932318104907,35437435.0
104,CAN,Canadian dollar,2015,64611.0,18.653846154,1.125241,1594850.842,-1.6372222080290433,38.695652173913,44.4259567387687,35702908.0
105,CAN,Canadian dollar,2016,63913.0,18.192133132,1.42876,1678093.396,5.219457005497197,38.9932647997164,44.2299959790913,36109487.0
106,CAN,Canadian dollar,2017,65499.0,18.755803157,1.596884,1765763.154,5.224367023252396,39.71358714635,45.48,36545236.0
107,CAN,Canadian dollar,2018,67709.0,18.443223443,2.268226,1852987.755,4.9397678733078765,43.8566552901024,51.4,37065084.0
108,CAN,Canadian dollar,2019,69204.0,18.646457526,1.949269,1873760.081,1.1210179853563096,44.2671984047856,51.2307692307692,37601230.0
109,CAN,Canadian dollar,2020,73181.0,17.572905286,0.7169997,1794940.001,-4.206519329728431,42.9830081812461,48.8729874776386,38007166.0
110,CAN,Canadian dollar,2021,75812.2282325702,16.666666667,3.395193,2026899.115,12.922945272308306,43.0021531836358,48.9324466223311,38226498.0
111,CAN,Canadian dollar,2022,79362.1897035278,17.142857143,6.802801,2271469.345,12.066226098283162,43.0510475066391,49.058507061197,38929902.0
112,CHE,Swiss franc,1995,67079.4124750874,,1.799828,217158.85,,,,7040687.0
113,CHE,Swiss franc,1996,66786.310320621,25.472027972,0.8116341,222825.241,2.609329990465503,,,7071851.0
114,CHE,Swiss franc,1997,68465.0324956304,,0.5202254,232048.157,4.139080455431876,,,7088906.0
115,CHE,Swiss franc,1998,68666.6511489217,24.122427806,0.01793844,240735.218,3.743645764012671,,,7110002.0
116,CHE,Swiss franc,1999,70059.4966447528,,0.8064444,248201.012,3.101247113748018,,,7143991.0
117,CHE,Swiss franc,2000,71791.6944930855,23.787141178,1.558529,263644.954,6.222352550278898,,,7184250.0
118,CHE,Swiss franc,2001,76083.9955506096,,0.9890203,273425.897,3.70989197843703,,,7226647.0
119,CHE,Swiss franc,2002,77235.9133466335,22.801619433,0.6427115,281956.01,3.1197165643750413,,,7284754.0
120,CHE,Swiss franc,2003,77710.5977792417,,0.6382729,284291.816,0.8284292290843487,,,7339002.0
121,CHE,Swiss franc,2004,77592.1441754372,22.012478004,0.8029087,296883.011,4.4289685074859975,,,7389626.0
122,CHE,Swiss franc,2005,79635.0,,1.171954,308825.1,4.022489855440048,,,7437116.0
123,CHE,Swiss franc,2006,81014.0,21.318132126,1.059509,346303.02,12.135645710144694,,,7483935.0
124,CHE,Swiss franc,2007,83266.0,,0.7323506,384535.816,11.040272187057433,,,7551117.0
125,CHE,Swiss franc,2008,85252.0,21.307506053,2.426041,411512.115,7.015289051774576,,,7647676.0
126,CHE,Swiss franc,2009,86422.0,,-0.4804819,410217.657,-0.3145613343607079,,,7743832.0
127,CHE,Swiss franc,2010,86231.0,20.053595355,0.6882387,425979.998,3.842433579108473,,,7824910.0
128,CHE,Swiss franc,2011,86413.0,,0.2313492,454911.977,6.791863264903819,,,7912396.0
129,CHE,Swiss franc,2012,86864.0,19.343526441,-0.692552,475340.888,4.490739315047754,,,7996861.0
130,CHE,Swiss franc,2013,87644.0,,-0.2173232,498760.658,4.926942030705339,,,8089346.0
131,CHE,Swiss franc,2014,87588.0,16.940742841,-0.01320254,519299.875,4.118050746496538,,,8188646.0
132,CHE,Swiss franc,2015,86875.0,,-1.143909,540550.996,4.092263838885013,,,8282398.0
133,CHE,Swiss franc,2016,86313.0,14.762372073,-0.4346187,563950.47,4.3288189593863935,,,8373334.0
134,CHE,Swiss franc,2017,86533.0,,0.5337878,576360.576,2.2005666561462522,,,8451834.0
135,CHE,Swiss franc,2018,87358.0,15.095647352,0.9363354,601868.008,4.425603183518234,,,8514327.0
136,CHE,Swiss franc,2019,88703.0,,0.3628862,623154.669,3.5367656557681704,,,8575280.0
137,CHE,Swiss franc,2020,86516.0,13.802546899,-0.725875,613400.095,-1.5653535928172646,,,8638169.0
138,CHE,Swiss franc,2021,89978.7118174658,,0.5818142,671828.623,9.525353594866992,,,8704542.0
139,CHE,Swiss franc,2022,92930.5390469646,,2.835028,742867.762,10.57399708318172,,,8775757.0
140,CHL,Chilean peso,1996,3281684.80708528,,7.359115,116331.735,9.380213359035338,,,14584947.0
141,CHL,Chilean peso,1997,3637348.02728222,,6.133866,127084.951,9.243579148888315,,,14782706.0
142,CHL,Chilean peso,1998,3926425.42856245,14.285714286,5.110244,133888.458,5.35351113287994,,,14974898.0
143,CHL,Chilean peso,1999,4236945.82856711,,3.336883,135403.693,1.1317144305299065,,,15162353.0
144,CHL,Chilean peso,2000,4410850.39956582,6.0729,3.843273,145355.727,7.349898499444918,39.1525927524209,64.028,15343326.0
145,CHL,Chilean peso,2001,4749511.16712663,,3.569101,153318.32,5.478004316954088,,,15520049.0
146,CHL,Chilean peso,2002,4952118.30019009,,2.489398,160694.76,4.81119281766198,,,15691701.0
147,CHL,Chilean peso,2003,5187353.08287956,1.6831838918,2.810177,171606.231,6.790184695505941,43.7121750086833,70.89,15856977.0
148,CHL,Chilean peso,2004,5143976.68179694,,1.054739,187973.663,9.537784207847322,,,16022133.0
149,CHL,Chilean peso,2005,5329935.0,,3.052574,205184.272,9.15586190390938,,,16183489.0
150,CHL,Chilean peso,2006,5647849.0,5.5555555556,3.392019,256070.328,24.80017376770478,41.3281469360702,64.9752475247525,16347890.0
151,CHL,Chilean peso,2007,6037115.0,,4.407798,278373.991,8.709975565775018,,,16517933.0
152,CHL,Chilean peso,2008,6705333.0,,8.716269,275754.676,-0.9409338101561415,,,16697754.0
153,CHL,Chilean peso,2009,7343943.0,9.0909090909,0.3530467,271327.841,-1.6053526504841487,43.9073308638714,70.6997529872828,16881078.0
154,CHL,Chilean peso,2010,8599482.0,,1.410711,307855.67,13.462617350793703,44.0732266740675,70.9668790587547,17063927.0
155,CHL,Chilean peso,2011,9118963.0,16.0,3.341217,349147.748,13.412804123438772,42.9929601008669,67.4131627056673,17254159.0
156,CHL,Chilean peso,2012,9694163.0,,3.007448,374316.6,7.208653684342248,42.8230762337191,67.1467840066841,17443491.0
157,CHL,Chilean peso,2013,10233588.0,10.666666667,1.789556,392670.388,4.903279202685651,44.6746616101128,67.1666666666667,17611902.0
158,CHL,Chilean peso,2014,10912495.0,,4.718675,402902.197,2.605699159570962,44.9917208994013,67.6433533348963,17787617.0
159,CHL,Chilean peso,2015,11513194.0,14.285714286,4.348773,405499.68,0.644693183442735,46.2992339285248,66.2142857142857,17971423.0
160,CHL,Chilean peso,2016,12411088.0,,3.786194,424831.691,4.7674540704939705,48.1709175026937,68.891051190321,18167147.0
161,CHL,Chilean peso,2017,12325499.0,12.5,2.182719,450891.85,6.134231403184098,47.27693738947,70.2631578947368,18419192.0
162,CHL,Chilean peso,2018,13144614.0,,2.43489,478093.905,6.032944485468095,47.4397107871783,70.5050723159276,18751405.0
163,CHL,Chilean peso,2019,13728356.0,,2.557545,487414.485,1.9495291411422588,48.3783232272123,71.9000415698108,19107216.0
164,CHL,Chilean peso,2020,13662614.0,8.5964583333,3.045491,481373.694,-1.2393540171461992,49.7835089984586,72.7656887839412,19458310.0
165,CHL,Chilean peso,2021,15006874.7752703,10.918891755,4.524569,552379.782,14.750720466249657,49.2305445848781,71.9574525379096,19678363.0
166,COL,Colombian peso,2005,11985633.0,,5.051016,351665.953,7.989931231759639,,,41671878.0
167,COL,Colombian peso,2006,13715260.0,,4.293426,386866.635,10.009692920144598,,,42170126.0
168,COL,Colombian peso,2007,14292329.0,7.5131233596,5.544385,424094.282,9.622863186431152,52.214070038124,87.8726788301203,42658630.0
169,COL,Colombian peso,2008,16519681.0,10.813953488,6.996882,446420.184,5.264372321813093,52.8294644360064,85.2000000000001,43134017.0
170,COL,Colombian peso,2009,17835266.0,10.0,4.202518,454401.715,1.7878965347140285,54.8876344813713,86.7404681203905,43608630.0
171,COL,Colombian peso,2010,18852382.0,12.661498708,2.272003,480532.035,5.750488859840663,52.3265296575043,85.8333333333333,44086292.0
172,COL,Colombian peso,2011,19803918.0,12.637804878,3.415032,524596.546,9.169942436824208,52.8836829516041,83.6570000520644,44553416.0
173,COL,Colombian peso,2012,21016669.0,14.497685185,3.169303,548251.361,4.509144251971509,54.5249905165458,83.9555555555556,45001571.0
174,COL,Colombian peso,2013,21931930.0,13.592555666,2.016993,585888.316,6.8649086308424145,53.1825074647427,84.0142517814728,45434942.0
175,COL,Colombian peso,2014,22641366.0,14.772666667,2.898838,618792.732,5.6161584215651095,51.9929183814713,82.1333333333333,45866010.0
176,COL,Colombian peso,2015,24141708.0,14.245359161,4.989829,624119.465,0.8608266911577012,54.5078874813096,82.6089743589744,46313898.0
177,COL,Colombian peso,2016,25482438.0,12.755307692,7.513461,665398.39,6.613946097643342,55.1530545831156,85.6464596273292,46830116.0
178,COL,Colombian peso,2017,27083561.0,11.251349353,4.314313,693117.075,4.165727692848775,55.9143324186423,85.5324057971014,47419200.0
179,COL,Colombian peso,2018,29058069.0,10.628862538,3.24057,747103.675,7.788958308378158,56.1571551378725,86.8046666666667,48258494.0
180,COL,Colombian peso,2019,30108966.0,9.3855889861,3.52302,796590.015,6.623758074808017,55.8013658116951,87.1701052631579,49395678.0
181,COL,Colombian peso,2020,34865307.0,2.9639540816,2.52662,769209.548,-3.437209415686693,58.327123080645,90.6509122203098,50407647.0
182,COL,Colombian peso,2021,33612277.5588083,3.3405065793,3.495073,881190.92,14.557979979728497,58.3550401809299,90.8526,51117378.0
183,CRI,Costa Rican colon,1995,905594.710290558,,23.1865,23694.437,,,,3428278.0
184,CRI,Costa Rican colon,1996,1079875.73181791,,17.51145,24454.118,3.2061576310084883,,,3520866.0
185,CRI,Costa Rican colon,1997,1219708.59746905,,13.24804,26238.045,7.294996286515021,,,3611224.0
186,CRI,Costa Rican colon,1998,1359869.69386789,,11.6593,28431.912,8.361396590332859,,,3699939.0
